timestamp,robot,cmd_vx,cmd_vy,cmd_vz,cmd_wx,cmd_wy,cmd_wz
0.796,robot_1,0.0,0.0,0.0,0.0,0.0,0.0
1.892,robot_1,0.0,0.0,0.0,0.0,0.0,0.0
1.92,robot_1,0.0,0.0,0.0,0.0,0.0,0.0
1.94,robot_1,0.0,0.0,0.0,0.0,0.0,0.0
1.96,robot_1,0.0,0.0,0.0,0.0,0.0,0.0
2.02,robot_1,0.0,0.0,0.0,0.0,0.0,0.0
2.028,robot_1,0.0,0.0,0.0,0.0,0.0,0.0
2.036,robot_1,0.0,0.0,0.0,0.0,0.0,0.0
2.044,robot_1,0.0,0.0,0.0,0.0,0.0,0.0
2.052,robot_1,0.0,0.0,0.0,0.0,0.0,0.0
2.132,robot_1,0.0,0.0,0.0,0.0,0.0,0.0
2.152,robot_1,0.0,0.0,0.0,0.0,0.0,0.0
2.172,robot_1,0.0,0.0,0.0,0.0,0.0,0.0
2.196,robot_1,0.0,0.0,0.0,0.0,0.0,0.0
2.216,robot_1,0.0,0.0,0.0,0.0,0.0,0.0
2.24,robot_1,0.0,0.0,0.0,0.0,0.0,0.0
2.2640000000000002,robot_1,0.0,0.0,0.0,0.0,0.0,0.0
2.564,robot_1,0.0,0.0,0.0,0.0,0.0,0.0
2.676,robot_1,0.0,0.0,0.0,0.0,0.0,0.0
2.7560000000000002,robot_1,0.0,0.0,0.0,0.0,0.0,0.0
2.7640000000000002,robot_1,0.0,0.0,0.0,0.0,0.0,0.0
2.776,robot_1,0.0,0.0,0.0,0.0,0.0,0.0
2.784,robot_1,0.0,0.0,0.0,0.0,0.0,0.0
2.7960000000000003,robot_1,0.0,0.0,0.0,0.0,0.0,0.0
2.8040000000000003,robot_1,0.0,0.0,0.0,0.0,0.0,0.0
2.972,robot_1,0.0,0.0,0.0,0.0,0.0,0.0
3.116,robot_1,0.0,0.0,0.0,0.0,0.0,0.0
3.2800000000000002,robot_1,0.0,0.0,0.0,0.0,0.0,0.0
3.732,robot_1,3.0273749771965246,0.0,0.0,0.0,0.0,0.0
4.54,robot_1,0.0,0.0,0.0,0.0,0.0,3.075973652024256
4.796,robot_1,3.0273749771965246,0.0,0.0,0.0,0.0,0.0
5.408,robot_1,0.0,-3.0273749771965246,0.0,0.0,0.0,0.0
6.52,robot_1,3.0273749771965246,0.0,0.0,0.0,0.0,0.0
7.66,robot_1,0.0,0.0,0.0,0.0,0.0,3.075973652024256
7.868,robot_1,3.0273749771965246,0.0,0.0,0.0,0.0,0.0
8.412,robot_1,0.0,0.0,0.0,0.0,0.0,3.075973652024256
8.584,robot_1,3.0273749771965246,0.0,0.0,0.0,0.0,0.0
8.712,robot_1,0.0,0.0,0.0,0.0,0.0,3.075973652024256
9.112,robot_1,3.0273749771965246,0.0,0.0,0.0,0.0,0.0
9.416,robot_1,0.0,0.0,0.0,0.0,0.0,-3.075973652024256
9.62,robot_1,3.0273749771965246,0.0,0.0,0.0,0.0,0.0
9.996,robot_1,3.0273749771965246,0.0,0.0,0.0,0.0,0.0
10.808,robot_1,0.0,0.0,0.0,0.0,0.0,-3.075973652024256
10.836,robot_1,3.0273749771965246,0.0,0.0,0.0,0.0,0.0
11.016,robot_1,0.0,0.0,0.0,0.0,0.0,-3.075973652024256
11.028,robot_1,3.0273749771965246,0.0,0.0,0.0,0.0,0.0
11.164,robot_1,0.0,0.0,0.0,0.0,0.0,-3.075973652024256
11.4,robot_1,0.0,0.0,0.0,0.0,0.0,3.075973652024256
11.716,robot_1,0.0,0.0,0.0,0.0,0.0,0.0
13.44,robot_1,0.0,0.0,0.0,0.0,0.0,0.0
