timestamp,robot,x,y,z,qx,qy,qz,qw,vx,vy,vz,wx,wy,wz
0.028,robot_1,600.0,400.0,7.764560000000001,-1.1833384303373019e-17,-2.5107195935296375e-18,-1.1533458581384682e-20,100.0,-0.37018493652773227,-1.0867836929408077,-20.44793664379283,0.013957305529693698,0.09714111106547048,-0.012877859729693734
0.048,robot_1,600.0,400.0,7.1367199999999995,-6.548663911137524e-18,2.7011156666601174e-18,6.53840425975188e-20,100.0,0.15852282526078643,1.0681431160863772,-38.24879121221711,0.735990182756924,0.4797047013232204,0.4283593852181463
0.068,robot_1,600.0,400.0,6.11648,5.480892224864098e-18,7.758098820224702e-18,1.374135532016367e-19,100.0,0.46356672469980403,1.691193802089022,-59.184744112691355,0.3236325183088785,-0.02568740924616425,0.6261300593884709
0.108,robot_1,600.0,400.0,2.8987999999999974,4.027682223267873e-17,5.060004432632014e-18,3.0837201033441545e-19,100.0,1.0110982832462732,0.1247098204738442,-95.60909921482465,1.730392780459138,0.14065425329312703,0.8617383226422639
0.128,robot_1,600.0,400.0,0.701359999999996,3.19838044970707e-17,8.741069694692239e-18,4.0483192927984487e-19,100.0,1.477069638328898,-0.24294303173363657,-117.25783046654412,0.762265137735784,-1.0782515707560387,-0.07805478806088917
0.148,robot_1,600.0068749373339,400.01143381649325,0.7975377426329107,0.040855707551171155,0.042158587208058006,-0.3278794645887803,99.99944524106816,-1.8843613938082169,2.606115927194862,2.7878065472819022,0.1196813003159838,1.3981560097863848,-28.211237552326345
0.168,robot_1,600.0148089358546,400.0219190092347,0.8356889924093787,0.0204015543000884,0.025343219435266927,-0.5187370072130372,99.99864925795328,0.03228821324844254,2.14466568120724,0.9076332903956522,-0.9485912198782656,-1.3055898754043855,-14.032234773607236
0.188,robot_1,600.020547462419,400.0339766724249,0.8370665725785029,0.006920465022857612,0.023376738794048165,-0.603031420981342,99.99817877711853,1.0425365869013603,-0.5967257976063505,-1.513228963531247,-3.0555421162059946,0.5357344610530316,-5.036307569320309
0.208,robot_1,600.0229564525754,400.046429171663,0.8331765873191004,-0.013257576817167835,0.02846297034252742,-0.6160356567322796,99.99809755273152,0.6515314493739632,1.6112945669563832,-1.0401939635325257,-4.0372476463195035,1.9065610214190283,2.587438702566325
0.228,robot_1,600.0223690584962,400.0602852021689,0.8308102717478335,-0.02764012332652869,0.02837614078364939,-0.5850923046682172,99.99828047428232,-0.1333359206184026,0.30423409693638326,0.8703977248445292,-4.093961565868971,2.405739455478063,5.256492845974161
0.248,robot_1,600.0218438077324,400.0737191649689,0.8272600644630639,-0.028126089583765137,0.011703262854727415,-0.5377088970432534,99.9985496949769,0.7910485082612952,-1.2417989974191281,-1.4834287318910098,1.1418644896338273,-2.7101727941793525,5.859539004225118
0.268,robot_1,600.020621021579,400.08329866404154,0.8222771534541922,-0.01509130599181311,-0.013125428551982727,-0.49601821001487517,99.99876782196341,-0.9110871869875942,1.5190367837934162,-1.0642864378962307,3.3956177338930282,-2.7459596415624303,2.895183635209232
