timestamp,robot,cmd_vx,cmd_vy,cmd_vz,cmd_wx,cmd_wy,cmd_wz
1.744,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.752,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.76,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.764,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.764,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.768,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.772,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.776,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.776,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.78,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.784,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.784,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.788,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.792,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.796,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.8,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.808,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.8159999999999998,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.8199999999999998,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.8239999999999998,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.8279999999999998,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.8279999999999998,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.8319999999999999,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.8359999999999999,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.8399999999999999,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.8399999999999999,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.8439999999999999,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.8479999999999999,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.8519999999999999,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.8559999999999999,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.8599999999999999,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.8679999999999999,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.8719999999999999,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.876,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.88,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.88,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.884,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.888,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.888,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.892,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.896,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.9,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.9,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.904,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.908,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.916,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.924,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.928,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.932,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.936,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.936,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.94,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.944,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.944,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.948,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.952,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.956,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.96,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.964,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.968,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.976,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.98,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.984,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.988,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.988,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.992,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.996,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.996,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.0,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.004,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.008,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.008,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.012,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.02,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.028,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.032,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.036,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.04,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.044,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.044,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.048,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.052,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.052,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.056,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.06,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.064,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.068,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.076,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.084,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.088,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.092,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.096,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.096,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.1,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.104,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.108,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.112,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.116,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.12,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.128,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.132,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.136,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.14,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.144,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.148,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.148,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.152,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.156,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.16,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.164,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.172,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.176,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.184,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.188,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.188,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.192,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.196,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.2,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.204,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.204,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.208,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.212,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.22,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.224,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.232,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.2359999999999998,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.2359999999999998,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.24,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.2439999999999998,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.2439999999999998,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.248,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.252,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.2560000000000002,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.26,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.2640000000000002,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.2720000000000002,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.276,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.2800000000000002,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.284,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.288,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.288,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.292,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.296,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.3,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.304,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.308,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.312,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.32,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.324,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.328,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.332,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.332,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.336,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.34,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.34,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.344,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.348,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
2.352,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
