timestamp,robot,cmd_vx,cmd_vy,cmd_vz,cmd_wx,cmd_wy,cmd_wz
3.288,robot_1,0.0,0.0,0.0,0.0,0.0,-2.8
3.296,robot_1,0.0,0.0,0.0,0.0,0.0,-2.8
3.304,robot_1,0.0,0.0,0.0,0.0,0.0,-2.8
3.312,robot_1,0.0,0.0,0.0,0.0,0.0,-2.8
3.32,robot_1,0.0,0.0,0.0,0.0,0.0,-2.8
3.324,robot_1,0.0,0.0,0.0,0.0,0.0,-2.8
3.328,robot_1,0.0,0.0,0.0,0.0,0.0,-2.8
3.332,robot_1,0.0,0.0,0.0,0.0,0.0,-2.8
3.336,robot_1,0.0,0.0,0.0,0.0,0.0,-2.8
3.34,robot_1,0.0,0.0,0.0,0.0,0.0,-2.8
3.344,robot_1,0.0,0.0,0.0,0.0,0.0,-2.8
3.348,robot_1,0.0,0.0,0.0,0.0,0.0,-2.8
3.352,robot_1,0.0,0.0,0.0,0.0,0.0,-2.8
3.356,robot_1,0.0,0.0,0.0,0.0,0.0,-2.8
3.36,robot_1,0.0,0.0,0.0,0.0,0.0,-2.8
3.364,robot_1,0.0,0.0,0.0,0.0,0.0,-2.8
3.368,robot_1,0.0,0.0,0.0,0.0,0.0,-2.8
3.372,robot_1,0.0,0.0,0.0,0.0,0.0,-2.8
3.376,robot_1,0.0,0.0,0.0,0.0,0.0,-2.8
3.376,robot_1,0.0,0.0,0.0,0.0,0.0,-2.8
3.38,robot_1,0.0,0.0,0.0,0.0,0.0,-2.8
3.384,robot_1,0.0,0.0,0.0,0.0,0.0,-2.8
3.388,robot_1,0.0,0.0,0.0,0.0,0.0,-2.8
3.392,robot_1,0.0,0.0,0.0,0.0,0.0,-2.8
3.396,robot_1,0.0,0.0,0.0,0.0,0.0,-2.8
3.4,robot_1,0.0,0.0,0.0,0.0,0.0,-2.8
3.404,robot_1,0.0,0.0,0.0,0.0,0.0,-2.8
3.408,robot_1,0.0,0.0,0.0,0.0,0.0,-2.8
3.408,robot_1,0.0,0.0,0.0,0.0,0.0,-2.8
3.412,robot_1,0.0,0.0,0.0,0.0,0.0,-2.8
3.416,robot_1,0.0,0.0,0.0,0.0,0.0,-2.8
3.42,robot_1,0.0,0.0,0.0,0.0,0.0,-2.8
3.428,robot_1,0.0,0.0,0.0,0.0,0.0,-2.8
3.432,robot_1,0.0,0.0,0.0,0.0,0.0,-2.8
