timestamp,robot,cmd_vx,cmd_vy,cmd_vz,cmd_wx,cmd_wy,cmd_wz
0.784,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
0.788,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
0.796,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
0.8,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
0.804,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
0.808,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
0.808,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
0.812,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
0.816,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
0.82,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
0.82,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
0.824,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
0.828,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
0.832,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
0.84,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
0.848,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
0.852,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
0.856,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
0.86,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
0.86,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
0.864,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
0.868,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
0.872,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
0.872,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
0.876,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
0.88,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
0.884,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
0.888,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
0.892,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
0.896,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
0.904,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
0.908,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
0.912,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
0.916,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
0.92,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
0.92,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
0.924,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
0.928,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
0.932,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
0.936,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
0.94,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
0.944,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
0.948,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
0.952,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
0.956,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
0.96,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
0.968,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
0.972,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
0.976,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
0.976,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
0.98,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
0.984,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
0.988,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
0.992,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
0.996,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.0,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.004,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.012,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.016,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.02,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.024,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.028,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.028,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.032,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.036,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.04,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.044,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.048,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.052,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.056,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.06,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.068,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.072,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.076,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.08,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.084,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.088,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.092,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.096,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.1,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.104,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
1.108,robot_1,2.8,0.0,0.0,0.0,0.0,0.0
