timestamp,robot,cmd_vx,cmd_vy,cmd_vz,cmd_wx,cmd_wy,cmd_wz
1.572,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.58,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.588,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.592,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.596,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.596,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.6,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.604,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.604,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.608,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.612,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.616,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.616,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.62,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.6320000000000001,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.6360000000000001,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.6440000000000001,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.6440000000000001,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.6480000000000001,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.6520000000000001,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.6520000000000001,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.6560000000000001,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.6600000000000001,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.6640000000000001,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.6640000000000001,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.6680000000000001,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.6720000000000002,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.6760000000000002,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.6760000000000002,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.6840000000000002,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.688,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.696,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.7,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.704,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.708,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.708,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.712,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.716,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.716,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.72,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.724,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.728,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.732,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.736,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.74,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.744,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.752,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.756,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.76,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.76,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.764,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.768,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.772,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.776,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.776,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.78,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.784,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.792,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.796,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.8,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.804,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.808,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.812,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.8159999999999998,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.8199999999999998,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
1.8239999999999998,robot_1,0.0,-2.8,0.0,0.0,0.0,0.0
